Reaktionsdatum,Reaktionstyp,Übergeordneter Typ,Übergeordnete ID
"28.02.2021, 18:20:33",Kudos,Aktivität,4857809587
"28.02.2021, 18:20:38",Kudos,Aktivität,4861213744
"28.02.2021, 18:21:28",Kudos,Aktivität,4857775152
"28.02.2021, 18:21:44",Kudos,Aktivität,4865076025
"01.03.2021, 10:04:36",Kudos,Aktivität,4868105137
"01.03.2021, 10:04:46",Kudos,Aktivität,4865855769
"01.03.2021, 12:16:39",Kudos,Aktivität,4870465388
"01.03.2021, 12:16:57",Kudos,Aktivität,4868964302
"02.03.2021, 14:14:31",Kudos,Aktivität,4876312576
"02.03.2021, 14:14:36",Kudos,Aktivität,4876672153
"02.03.2021, 14:14:45",Kudos,Aktivität,4876708539
"02.03.2021, 14:14:53",Kudos,Aktivität,4871773607
"02.03.2021, 14:14:59",Kudos,Aktivität,4876512118
"02.03.2021, 14:15:17",Kudos,Aktivität,4871911130
"02.03.2021, 14:15:30",Kudos,Aktivität,4875907985
"02.03.2021, 14:15:36",Kudos,Aktivität,4876229146
"02.03.2021, 14:15:46",Kudos,Aktivität,4873864179
"02.03.2021, 14:15:54",Kudos,Aktivität,4872663771
"04.03.2021, 10:06:35",Kudos,Aktivität,4887467741
"04.03.2021, 10:06:43",Kudos,Aktivität,4887710974
"04.03.2021, 10:07:13",Kudos,Aktivität,4884681006
"06.03.2021, 17:41:32",Kudos,Aktivität,4899119866
"07.03.2021, 19:31:36",Kudos,Aktivität,4905763754
"07.03.2021, 19:32:06",Kudos,Aktivität,4906787008
"07.03.2021, 19:32:20",Kudos,Aktivität,4907323178
"07.03.2021, 19:32:56",Kudos,Aktivität,4904872556
"07.03.2021, 19:33:31",Kudos,Aktivität,4908701246
"08.03.2021, 07:23:01",Kudos,Aktivität,4909463707
"12.03.2021, 06:54:55",Kudos,Aktivität,4930362370
"12.03.2021, 06:55:19",Kudos,Aktivität,4930949760
"12.03.2021, 06:55:24",Kudos,Aktivität,4930148736
"12.03.2021, 06:55:28",Kudos,Aktivität,4925587492
"13.03.2021, 15:03:04",Kudos,Aktivität,4936166359
"13.03.2021, 15:03:43",Kudos,Aktivität,4939014100
"13.03.2021, 15:03:53",Kudos,Aktivität,4938002660
"13.03.2021, 15:04:02",Kudos,Aktivität,4938995324
"13.03.2021, 15:05:01",Kudos,Aktivität,4934059639
"19.03.2021, 11:05:05",Kudos,Aktivität,4961855796
"19.03.2021, 11:05:13",Kudos,Aktivität,4965019993
"21.03.2021, 19:44:39",Kudos,Aktivität,4982943000
"21.03.2021, 19:45:15",Kudos,Aktivität,4982927625
"21.03.2021, 19:45:17",Kudos,Aktivität,4982942170
"21.03.2021, 19:45:37",Kudos,Aktivität,4982102126
"21.03.2021, 19:45:40",Kudos,Aktivität,4982421452
"21.03.2021, 19:45:47",Kudos,Aktivität,4987126904
"21.03.2021, 19:45:59",Kudos,Aktivität,4985871936
"21.03.2021, 19:46:06",Kudos,Aktivität,4984545989
"21.03.2021, 19:46:13",Kudos,Aktivität,4985008438
"21.03.2021, 19:46:17",Kudos,Aktivität,4985444672
"21.03.2021, 19:46:30",Kudos,Aktivität,4982582727
"21.03.2021, 19:46:33",Kudos,Aktivität,4985827892
"23.03.2021, 17:22:58",Kudos,Aktivität,4997120197
"23.03.2021, 17:23:17",Kudos,Aktivität,4995216972
"24.03.2021, 07:44:51",Kudos,Aktivität,5000246592
"24.03.2021, 07:45:09",Kudos,Aktivität,4998450818
"24.03.2021, 07:45:12",Kudos,Aktivität,4997746613
"24.03.2021, 07:45:41",Kudos,Aktivität,4997650859
"26.03.2021, 09:22:17",Kudos,Aktivität,5011890582
"26.03.2021, 18:21:38",Kudos,Aktivität,5014292573
"30.03.2021, 15:25:43",Kudos,Aktivität,5037448560
"30.03.2021, 18:50:17",Kudos,Aktivität,5038116948
"30.03.2021, 18:50:26",Kudos,Aktivität,5038474420
"30.03.2021, 18:50:34",Kudos,Aktivität,5038200437
"30.03.2021, 18:50:38",Kudos,Aktivität,5038040073
"03.04.2021, 14:58:45",Kudos,Aktivität,5060820484
"03.04.2021, 14:59:00",Kudos,Aktivität,5059086186
"03.04.2021, 14:59:23",Kudos,Aktivität,5060937333
"03.04.2021, 14:59:26",Kudos,Aktivität,5061295306
"03.04.2021, 14:59:32",Kudos,Aktivität,5060012562
"03.04.2021, 16:15:27",Kudos,Aktivität,5062395963
"04.04.2021, 13:00:25",Kudos,Aktivität,5065804282
"04.04.2021, 13:00:26",Kudos,Aktivität,5065905409
"04.04.2021, 13:00:46",Kudos,Aktivität,5067428096
"04.04.2021, 13:00:54",Kudos,Aktivität,5066597701
"05.04.2021, 08:05:21",Kudos,Aktivität,5071666326
"05.04.2021, 17:23:51",Kudos,Aktivität,5073564124
"05.04.2021, 17:23:59",Kudos,Aktivität,5072581724
"05.04.2021, 17:24:02",Kudos,Aktivität,5071920577
"05.04.2021, 17:24:08",Kudos,Aktivität,5073875149
"05.04.2021, 17:24:12",Kudos,Aktivität,5074084310
"05.04.2021, 17:24:49",Kudos,Aktivität,5074462408
"05.04.2021, 17:24:55",Kudos,Aktivität,5073637729
"09.04.2021, 12:07:25",Kudos,Aktivität,5095457155
"09.04.2021, 19:57:43",Kudos,Aktivität,5097753694
"09.04.2021, 19:57:53",Kudos,Aktivität,5096967055
"09.04.2021, 19:57:55",Kudos,Aktivität,5097036627
"09.04.2021, 19:58:21",Kudos,Aktivität,5097983196
"09.04.2021, 19:58:33",Kudos,Aktivität,5095721142
"10.04.2021, 20:05:44",Kudos,Aktivität,5101100761
"10.04.2021, 20:05:52",Kudos,Aktivität,5100801552
"10.04.2021, 20:06:07",Kudos,Aktivität,5101423342
"10.04.2021, 20:06:23",Kudos,Aktivität,5101215228
"13.04.2021, 05:41:53",Kudos,Aktivität,5115597551
"13.04.2021, 05:42:02",Kudos,Aktivität,5115650726
"13.04.2021, 05:48:50",Kudos,Aktivität,5113382612
"13.04.2021, 08:23:53",Kudos,Aktivität,5107952216
"13.04.2021, 08:23:59",Kudos,Aktivität,5108738864
"13.04.2021, 08:24:15",Kudos,Aktivität,5108768068
"13.04.2021, 08:24:26",Kudos,Aktivität,5111202040
"13.04.2021, 13:41:10",Kudos,Aktivität,5118299329
"13.04.2021, 13:43:45",Kudos,Aktivität,5117971674
"13.04.2021, 19:30:28",Kudos,Aktivität,5120170716
"13.04.2021, 19:30:57",Kudos,Aktivität,5120688707
"14.04.2021, 12:57:12",Kudos,Aktivität,5121362530
"14.04.2021, 19:44:30",Kudos,Aktivität,5126756914
"14.04.2021, 20:49:39",Kudos,Aktivität,5126772185
"14.04.2021, 20:50:16",Kudos,Aktivität,5123817728
"14.04.2021, 20:50:23",Kudos,Aktivität,5125077666
"14.04.2021, 20:50:25",Kudos,Aktivität,5124968073
"16.04.2021, 15:02:46",Kudos,Aktivität,5136686286
"16.04.2021, 15:02:54",Kudos,Aktivität,5130798283
"16.04.2021, 15:02:57",Kudos,Aktivität,5130577934
"16.04.2021, 16:20:24",Kudos,Aktivität,5137302737
"18.04.2021, 15:30:17",Kudos,Aktivität,5142028040
"18.04.2021, 15:30:26",Kudos,Aktivität,5146528197
"18.04.2021, 15:30:49",Kudos,Aktivität,5146946396
"18.04.2021, 15:30:54",Kudos,Aktivität,5140909132
"18.04.2021, 15:31:34",Kudos,Aktivität,5147936114
"18.04.2021, 15:31:52",Kudos,Aktivität,5142092118
"18.04.2021, 15:32:16",Kudos,Aktivität,5143925141
"18.04.2021, 15:32:23",Kudos,Aktivität,5143934174
"18.04.2021, 15:33:30",Kudos,Aktivität,5137383694
"18.04.2021, 15:33:51",Kudos,Aktivität,5137697056
"18.04.2021, 15:34:12",Kudos,Aktivität,5137729392
"18.04.2021, 15:34:26",Kudos,Aktivität,5138032490
"18.04.2021, 20:30:03",Kudos,Aktivität,5151621832
"21.04.2021, 17:05:53",Kudos,Aktivität,5167232945
"21.04.2021, 17:06:42",Kudos,Aktivität,5165107868
"21.04.2021, 19:08:06",Kudos,Aktivität,5168153098
"21.04.2021, 19:08:10",Kudos,Aktivität,5167934895
"21.04.2021, 19:08:13",Kudos,Aktivität,5168322210
"21.04.2021, 19:08:17",Kudos,Aktivität,5167933938
"21.04.2021, 19:08:22",Kudos,Aktivität,5167997436
"21.04.2021, 19:08:24",Kudos,Aktivität,5167912082
"21.04.2021, 20:18:50",Kudos,Aktivität,5168581980
"21.04.2021, 20:19:01",Kudos,Aktivität,5168628562
"23.04.2021, 06:17:11",Kudos,Aktivität,5172438476
"23.04.2021, 13:39:13",Kudos,Aktivität,5177638915
"23.04.2021, 13:45:56",Kudos,Aktivität,5176199459
"23.04.2021, 19:23:01",Kudos,Aktivität,5178537417
"24.04.2021, 11:38:35",Kudos,Aktivität,5181940577
"25.04.2021, 11:54:25",Kudos,Aktivität,5189472042
"25.04.2021, 12:38:44",Kudos,Aktivität,5189885590
"25.04.2021, 12:39:35",Kudos,Aktivität,5183686843
"25.04.2021, 12:40:11",Kudos,Aktivität,5185897286
"25.04.2021, 12:55:24",Kudos,Aktivität,5189950625
"25.04.2021, 16:20:19",Kudos,Aktivität,5190986190
"25.04.2021, 16:20:30",Kudos,Aktivität,5191209512
"25.04.2021, 16:20:37",Kudos,Aktivität,5190701456
"25.04.2021, 16:34:34",Kudos,Aktivität,5190163918
"25.04.2021, 16:34:48",Kudos,Aktivität,5190449390
"26.04.2021, 20:06:47",Kudos,Aktivität,5196876342
"26.04.2021, 20:07:08",Kudos,Aktivität,5196889127
"26.04.2021, 20:07:13",Kudos,Aktivität,5196557299
"26.04.2021, 20:07:31",Kudos,Aktivität,5196592024
"26.04.2021, 20:07:37",Kudos,Aktivität,5195670963
"28.04.2021, 06:05:02",Kudos,Aktivität,5201406880
"28.04.2021, 07:08:21",Kudos,Aktivität,5203274324
"28.04.2021, 07:08:27",Kudos,Aktivität,5201401190
"28.04.2021, 07:08:30",Kudos,Aktivität,5201885601
"28.04.2021, 07:08:45",Kudos,Aktivität,5203196430
"28.04.2021, 07:08:47",Kudos,Aktivität,5200260591
"28.04.2021, 07:09:45",Kudos,Aktivität,5201417336
"28.04.2021, 07:09:55",Kudos,Aktivität,5201877623
"28.04.2021, 07:10:37",Kudos,Aktivität,5199504276
"28.04.2021, 07:10:39",Kudos,Aktivität,5199844179
"01.05.2021, 11:55:05",Kudos,Aktivität,5222900694
"01.05.2021, 11:55:20",Kudos,Aktivität,5222741969
"01.05.2021, 11:55:42",Kudos,Aktivität,5221692597
"01.05.2021, 11:57:16",Kudos,Aktivität,5221090551
"01.05.2021, 14:32:35",Kudos,Aktivität,5223572458
"02.05.2021, 15:51:03",Kudos,Aktivität,5229109624
"02.05.2021, 15:51:06",Kudos,Aktivität,5229207696
"02.05.2021, 15:51:11",Kudos,Aktivität,5228534849
"02.05.2021, 15:51:50",Kudos,Aktivität,5230374622
"02.05.2021, 15:52:00",Kudos,Aktivität,5230088459
"03.05.2021, 18:11:00",Kudos,Aktivität,5236809868
"03.05.2021, 18:11:08",Kudos,Aktivität,5236333173
"03.05.2021, 18:11:18",Kudos,Aktivität,5236153646
"04.05.2021, 16:20:11",Kudos,Aktivität,5240712473
"04.05.2021, 16:20:19",Kudos,Aktivität,5240944546
"04.05.2021, 16:20:23",Kudos,Aktivität,5240494021
"04.05.2021, 16:20:39",Kudos,Aktivität,5237430859
"04.05.2021, 16:20:42",Kudos,Aktivität,5238831616
"04.05.2021, 16:20:50",Kudos,Aktivität,5237344814
"06.05.2021, 17:45:39",Kudos,Aktivität,5252286711
"07.05.2021, 09:08:48",Kudos,Aktivität,5255288073
"10.05.2021, 06:05:39",Kudos,Aktivität,5268244118
"10.05.2021, 06:06:02",Kudos,Aktivität,5268265989
"10.05.2021, 06:06:13",Kudos,Aktivität,5268337547
"10.05.2021, 06:06:18",Kudos,Aktivität,5268510099
"10.05.2021, 06:06:24",Kudos,Aktivität,5268528675
"10.05.2021, 06:06:37",Kudos,Aktivität,5270178482
"10.05.2021, 06:07:23",Kudos,Beitrag,16105350
"10.05.2021, 06:07:45",Kudos,Aktivität,5270279733
"10.05.2021, 06:08:16",Kudos,Aktivität,5268035234
"11.05.2021, 07:20:32",Kudos,Aktivität,5276912789
"11.05.2021, 18:42:15",Kudos,Aktivität,5280230311
"11.05.2021, 18:42:19",Kudos,Aktivität,5280238457
"11.05.2021, 18:42:22",Kudos,Aktivität,5279178334
"11.05.2021, 18:42:59",Kudos,Aktivität,5277446792
"11.05.2021, 18:43:16",Kudos,Aktivität,5277900689
"13.05.2021, 08:08:44",Kudos,Aktivität,5285863760
"14.05.2021, 14:37:35",Kudos,Aktivität,5292764397
"14.05.2021, 14:37:43",Kudos,Aktivität,5295154149
"14.05.2021, 14:38:09",Kudos,Aktivität,5294394772
"14.05.2021, 14:38:46",Kudos,Aktivität,5290867874
"15.05.2021, 11:40:43",Kudos,Aktivität,5299759951
"15.05.2021, 12:38:31",Kudos,Aktivität,5300471163
"15.05.2021, 12:38:39",Kudos,Aktivität,5300290034
"15.05.2021, 12:38:43",Kudos,Aktivität,5300476951
"15.05.2021, 19:54:43",Kudos,Aktivität,5302232891
"17.05.2021, 05:26:00",Kudos,Aktivität,5310239469
"17.05.2021, 05:26:11",Kudos,Aktivität,5303815402
"17.05.2021, 05:26:24",Kudos,Aktivität,5306974636
"17.05.2021, 05:26:38",Kudos,Aktivität,5308019280
"17.05.2021, 05:26:42",Kudos,Aktivität,5307071426
"17.05.2021, 05:26:49",Kudos,Aktivität,5305650186
"17.05.2021, 05:27:03",Kudos,Aktivität,5304496082
"18.05.2021, 12:04:01",Kudos,Aktivität,5314989355
"18.05.2021, 12:04:04",Kudos,Aktivität,5311487398
"18.05.2021, 12:04:06",Kudos,Aktivität,5313665014
"18.05.2021, 12:04:08",Kudos,Aktivität,5316319616
"18.05.2021, 12:04:15",Kudos,Aktivität,5312653641
"18.05.2021, 12:04:29",Kudos,Aktivität,5313619236
"20.05.2021, 05:46:03",Kudos,Aktivität,5326591239
"20.05.2021, 05:46:19",Kudos,Aktivität,5325338585
"20.05.2021, 05:46:25",Kudos,Aktivität,5321227507
"20.05.2021, 05:46:56",Kudos,Aktivität,5321656100
"20.05.2021, 05:47:39",Kudos,Aktivität,5324252166
"22.05.2021, 18:28:45",Kudos,Aktivität,5338299661
"22.05.2021, 18:28:59",Kudos,Aktivität,5337972804
"22.05.2021, 18:29:02",Kudos,Aktivität,5339668156
"23.05.2021, 20:10:43",Kudos,Aktivität,5346238865
"23.05.2021, 20:11:52",Kudos,Aktivität,5344227097
"23.05.2021, 20:12:07",Kudos,Aktivität,5344919169
"23.05.2021, 20:12:17",Kudos,Aktivität,5344608095
"23.05.2021, 20:12:39",Kudos,Aktivität,5344307763
"24.05.2021, 15:19:14",Kudos,Aktivität,5350523956
"24.05.2021, 15:19:22",Kudos,Aktivität,5350275962
"24.05.2021, 19:08:34",Kudos,Aktivität,5351632514
"24.05.2021, 20:17:19",Kudos,Aktivität,5351368337
"25.05.2021, 09:58:43",Kudos,Aktivität,5354299625
"25.05.2021, 09:59:09",Kudos,Aktivität,5353895361
"25.05.2021, 11:11:08",Kudos,Aktivität,5350949211
"26.05.2021, 20:04:38",Kudos,Aktivität,5363048444
"26.05.2021, 20:04:50",Kudos,Aktivität,5361486422
"26.05.2021, 20:05:01",Kudos,Aktivität,5361621079
"26.05.2021, 20:05:17",Kudos,Aktivität,5361371459
"26.05.2021, 20:05:34",Kudos,Aktivität,5362262590
"28.05.2021, 15:45:32",Kudos,Aktivität,5371729898
"28.05.2021, 20:04:27",Kudos,Aktivität,5371931333
"28.05.2021, 20:04:55",Kudos,Aktivität,5370360686
"28.05.2021, 20:06:09",Kudos,Aktivität,5367979790
"28.05.2021, 20:06:33",Kudos,Aktivität,5367593330
"28.05.2021, 20:06:40",Kudos,Aktivität,5367611404
"28.05.2021, 20:06:50",Kudos,Aktivität,5366796096
"28.05.2021, 20:07:07",Kudos,Aktivität,5366600585
"28.05.2021, 20:07:22",Kudos,Aktivität,5363659829
"29.05.2021, 15:50:33",Kudos,Aktivität,5377596303
"29.05.2021, 15:50:46",Kudos,Aktivität,5376734999
"29.05.2021, 15:50:55",Kudos,Aktivität,5377805879
"29.05.2021, 15:51:33",Kudos,Aktivität,5376846703
"29.05.2021, 15:52:05",Kudos,Aktivität,5375513605
"29.05.2021, 15:52:37",Kudos,Aktivität,5374339668
"29.05.2021, 15:52:55",Kudos,Aktivität,5372845720
"29.05.2021, 15:53:12",Kudos,Aktivität,5372583998
"30.05.2021, 16:41:32",Kudos,Aktivität,5384095340
"31.05.2021, 05:16:58",Kudos,Aktivität,5385813216
"01.06.2021, 05:08:52",Kudos,Aktivität,5389718463
"01.06.2021, 05:09:02",Kudos,Aktivität,5388746988
"01.06.2021, 05:09:08",Kudos,Aktivität,5388431752
"01.06.2021, 05:09:16",Kudos,Aktivität,5389626570
"01.06.2021, 05:09:25",Kudos,Aktivität,5389607025
"01.06.2021, 05:09:32",Kudos,Aktivität,5389426305
"01.06.2021, 05:10:12",Kudos,Aktivität,5390014447
"01.06.2021, 05:10:23",Kudos,Aktivität,5387168416
"01.06.2021, 05:11:08",Kudos,Aktivität,5387191706
"01.06.2021, 06:01:54",Kudos,Aktivität,5392590387
"02.06.2021, 11:00:23",Kudos,Aktivität,5398770483
"02.06.2021, 11:00:53",Kudos,Aktivität,5396136941
"02.06.2021, 11:00:58",Kudos,Aktivität,5395979418
"02.06.2021, 11:01:06",Kudos,Aktivität,5394050021
"02.06.2021, 11:01:29",Kudos,Aktivität,5396594177
"02.06.2021, 11:01:37",Kudos,Aktivität,5394049531
"02.06.2021, 11:01:43",Kudos,Aktivität,5394049668
"02.06.2021, 11:01:45",Kudos,Aktivität,5396594210
"03.06.2021, 12:25:23",Kudos,Aktivität,5405987668
"03.06.2021, 12:26:00",Kudos,Aktivität,5402179296
"03.06.2021, 12:26:34",Kudos,Aktivität,5403397266
"03.06.2021, 12:27:05",Kudos,Aktivität,5402028384
"03.06.2021, 12:27:10",Kudos,Aktivität,5402434183
"03.06.2021, 15:24:16",Kudos,Aktivität,5406359879
"03.06.2021, 19:13:12",Kudos,Aktivität,5408272646
"03.06.2021, 21:07:33",Kudos,Aktivität,5408759540
"06.06.2021, 12:23:27",Kudos,Aktivität,5423104355
"06.06.2021, 12:23:28",Kudos,Aktivität,5423121202
"06.06.2021, 12:23:48",Kudos,Aktivität,5421767187
"06.06.2021, 12:23:52",Kudos,Aktivität,5422207941
"06.06.2021, 13:01:14",Kudos,Aktivität,5423451855
"08.06.2021, 05:11:01",Kudos,Aktivität,5430000356
"08.06.2021, 05:48:05",Kudos,Aktivität,5432403741
"08.06.2021, 05:48:10",Kudos,Aktivität,5429295274
"08.06.2021, 05:48:30",Kudos,Aktivität,5430417510
"08.06.2021, 05:48:37",Kudos,Aktivität,5430762207
"08.06.2021, 05:48:45",Kudos,Aktivität,5428676981
"08.06.2021, 05:48:58",Kudos,Aktivität,5428354518
"08.06.2021, 05:49:04",Kudos,Aktivität,5430997548
"08.06.2021, 20:05:15",Kudos,Aktivität,5435387681
"08.06.2021, 20:05:17",Kudos,Aktivität,5435404895
"08.06.2021, 20:05:20",Kudos,Aktivität,5436533961
"08.06.2021, 20:05:25",Kudos,Aktivität,5436318370
"08.06.2021, 20:05:29",Kudos,Aktivität,5435173457
"08.06.2021, 20:05:44",Kudos,Aktivität,5436228632
"08.06.2021, 20:06:13",Kudos,Aktivität,5436049190
"08.06.2021, 20:06:26",Kudos,Aktivität,5432996292
"08.06.2021, 20:06:33",Kudos,Aktivität,5434082434
"08.06.2021, 20:06:39",Kudos,Aktivität,5433450392
"08.06.2021, 20:06:47",Kudos,Beitrag,16557619
"08.06.2021, 21:36:20",Kudos,Aktivität,5437237294
"09.06.2021, 05:21:48",Kudos,Aktivität,5438330848
"09.06.2021, 05:22:01",Kudos,Aktivität,5437382191
"09.06.2021, 20:40:57",Kudos,Aktivität,5442367526
"09.06.2021, 20:41:05",Kudos,Aktivität,5440363784
"09.06.2021, 20:41:16",Kudos,Aktivität,5441352057
"09.06.2021, 20:41:49",Kudos,Aktivität,5440948338
"09.06.2021, 20:41:56",Kudos,Aktivität,5441465159
"10.06.2021, 15:15:23",Kudos,Aktivität,5446560166
"10.06.2021, 15:15:33",Kudos,Aktivität,5446210238
"11.06.2021, 07:07:12",Kudos,Aktivität,5448603356
"12.06.2021, 15:20:38",Kudos,Aktivität,5457399155
"12.06.2021, 15:20:49",Kudos,Aktivität,5457694231
"12.06.2021, 15:20:54",Kudos,Aktivität,5452607027
"12.06.2021, 15:20:56",Kudos,Aktivität,5452552182
"13.06.2021, 13:15:40",Kudos,Aktivität,5463020287
"13.06.2021, 13:15:46",Kudos,Aktivität,5462992790
"13.06.2021, 13:15:55",Kudos,Aktivität,5462552055
"13.06.2021, 13:30:40",Kudos,Aktivität,5463081207
"14.06.2021, 15:09:10",Kudos,Aktivität,5468211842
"14.06.2021, 20:02:44",Kudos,Aktivität,5469286481
"15.06.2021, 15:35:10",Kudos,Aktivität,5473841720
"15.06.2021, 15:35:20",Kudos,Aktivität,5473132658
"15.06.2021, 15:35:30",Kudos,Aktivität,5473092543
"15.06.2021, 15:36:04",Kudos,Aktivität,5472854963
"15.06.2021, 15:37:36",Kudos,Aktivität,5470451109
"15.06.2021, 15:37:42",Kudos,Aktivität,5469627435
"15.06.2021, 15:37:56",Kudos,Aktivität,5470121295
"15.06.2021, 15:38:16",Kudos,Aktivität,5469779620
"15.06.2021, 21:17:34",Kudos,Aktivität,5475243364
"16.06.2021, 06:33:52",Kudos,Aktivität,5477907898
"16.06.2021, 14:03:51",Kudos,Aktivität,5475161975
"20.06.2021, 10:13:12",Kudos,Aktivität,5499539991
"20.06.2021, 10:14:14",Kudos,Aktivität,5499009890
"20.06.2021, 10:14:22",Kudos,Aktivität,5495539039
"20.06.2021, 10:14:28",Kudos,Aktivität,5496624798
"20.06.2021, 10:14:47",Kudos,Aktivität,5496333160
"20.06.2021, 10:15:03",Kudos,Aktivität,5491241493
"20.06.2021, 10:15:13",Kudos,Aktivität,5491107295
"20.06.2021, 10:15:31",Kudos,Aktivität,5491453763
"20.06.2021, 10:15:34",Kudos,Aktivität,5490067638
"20.06.2021, 10:16:06",Kudos,Aktivität,5489794463
"20.06.2021, 12:45:09",Kudos,Aktivität,5500472278
"20.06.2021, 15:03:48",Kudos,Aktivität,5500828578
"20.06.2021, 21:04:36",Kudos,Aktivität,5501670406
"21.06.2021, 16:58:19",Kudos,Aktivität,5506631072
"21.06.2021, 20:01:53",Kudos,Aktivität,5506214815
"21.06.2021, 20:02:11",Kudos,Aktivität,5506391270
"21.06.2021, 20:02:53",Kudos,Aktivität,5506656546
"21.06.2021, 20:02:59",Kudos,Aktivität,5505357973
"21.06.2021, 20:03:31",Kudos,Aktivität,5506288171
"21.06.2021, 20:34:36",Kudos,Aktivität,5507751131
"23.06.2021, 18:15:49",Kudos,Aktivität,5517336616
"23.06.2021, 18:15:50",Kudos,Aktivität,5517350832
"24.06.2021, 08:51:25",Kudos,Aktivität,5517897605
"24.06.2021, 08:52:04",Kudos,Aktivität,5517201454
"24.06.2021, 08:52:13",Kudos,Aktivität,5515491066
"24.06.2021, 08:52:16",Kudos,Aktivität,5515216594
"24.06.2021, 08:52:23",Kudos,Aktivität,5515444120
"25.06.2021, 09:32:25",Kudos,Aktivität,5525672282
"25.06.2021, 12:04:16",Kudos,Aktivität,5525980483
"25.06.2021, 12:04:25",Kudos,Aktivität,5526340310
"26.06.2021, 18:40:43",Kudos,Aktivität,5533708096
"27.06.2021, 07:04:02",Kudos,Aktivität,5534964064
"27.06.2021, 07:04:28",Kudos,Aktivität,5534963923
"27.06.2021, 10:45:54",Kudos,Aktivität,5535925513
"27.06.2021, 10:46:14",Kudos,Aktivität,5534964106
"27.06.2021, 13:22:10",Kudos,Aktivität,5537582103
"27.06.2021, 15:52:13",Kudos,Aktivität,5538475981
"27.06.2021, 15:52:19",Kudos,Aktivität,5538008110
"27.06.2021, 15:52:33",Kudos,Aktivität,5538192842
"27.06.2021, 19:35:50",Kudos,Aktivität,5539081455
"27.06.2021, 19:35:52",Kudos,Aktivität,5539089211
"27.06.2021, 19:35:54",Kudos,Aktivität,5539100808
"27.06.2021, 19:35:56",Kudos,Aktivität,5539110768
"27.06.2021, 19:36:29",Kudos,Aktivität,5539096600
"27.06.2021, 19:36:50",Kudos,Aktivität,5539168803
"27.06.2021, 19:36:55",Kudos,Aktivität,5538828007
"27.06.2021, 19:36:58",Kudos,Aktivität,5539586428
"27.06.2021, 20:08:14",Kudos,Aktivität,5539867679
"27.06.2021, 20:08:21",Kudos,Aktivität,5535611108
"28.06.2021, 07:31:39",Kudos,Aktivität,5541365794
"28.06.2021, 07:31:45",Kudos,Aktivität,5541433762
"28.06.2021, 15:18:07",Kudos,Aktivität,5541534615
"28.06.2021, 19:50:47",Kudos,Aktivität,5543506777
"28.06.2021, 19:50:52",Kudos,Aktivität,5543869056
"28.06.2021, 19:51:24",Kudos,Aktivität,5543968065
"30.06.2021, 10:46:58",Kudos,Aktivität,5550916102
"01.07.2021, 09:16:34",Kudos,Aktivität,5554247526
"01.07.2021, 09:16:37",Kudos,Aktivität,5556445182
"01.07.2021, 09:16:48",Kudos,Aktivität,5553717231
"02.07.2021, 20:38:50",Kudos,Aktivität,5564308521
"02.07.2021, 20:39:01",Kudos,Aktivität,5564420846
"02.07.2021, 20:39:29",Kudos,Aktivität,5562385599
"02.07.2021, 20:39:58",Kudos,Aktivität,5562610247
"04.07.2021, 10:52:12",Kudos,Aktivität,5572624549
"04.07.2021, 10:52:28",Kudos,Aktivität,5568231341
"04.07.2021, 10:58:59",Kudos,Aktivität,5569340630
"04.07.2021, 10:59:26",Kudos,Aktivität,5569860422
"04.07.2021, 13:05:29",Kudos,Aktivität,5573437667
"05.07.2021, 15:38:29",Kudos,Aktivität,5577037869
"05.07.2021, 15:38:33",Kudos,Aktivität,5579130982
"05.07.2021, 19:58:00",Kudos,Aktivität,5580217677
"05.07.2021, 19:58:03",Kudos,Aktivität,5580088656
"06.07.2021, 19:22:30",Kudos,Aktivität,5584113242
"06.07.2021, 19:22:37",Kudos,Aktivität,5583677945
"06.07.2021, 19:22:47",Kudos,Aktivität,5584950616
"08.07.2021, 06:05:40",Kudos,Aktivität,5590825596
"08.07.2021, 08:33:55",Kudos,Aktivität,5593342417
"08.07.2021, 16:21:32",Kudos,Aktivität,5594245851
"09.07.2021, 08:51:04",Kudos,Aktivität,5597921421
"10.07.2021, 14:45:43",Kudos,Aktivität,5603326448
"11.07.2021, 09:35:17",Kudos,Aktivität,5608960452
"11.07.2021, 09:35:23",Kudos,Aktivität,5608660440
"11.07.2021, 09:36:03",Kudos,Aktivität,5609060410
"11.07.2021, 19:56:16",Kudos,Aktivität,5612464756
"11.07.2021, 20:00:12",Kudos,Aktivität,5610429512
"11.07.2021, 20:00:57",Kudos,Aktivität,5610429749
"11.07.2021, 20:01:01",Kudos,Aktivität,5609470802
"11.07.2021, 20:01:03",Kudos,Aktivität,5609470436
"11.07.2021, 20:01:04",Kudos,Aktivität,5609471135
"11.07.2021, 20:01:05",Kudos,Aktivität,5610516435
"12.07.2021, 06:08:33",Kudos,Aktivität,5613033664
"12.07.2021, 06:08:37",Kudos,Aktivität,5613904997
"12.07.2021, 06:08:40",Kudos,Aktivität,5613913553
"14.07.2021, 11:29:41",Kudos,Aktivität,5616456230
"14.07.2021, 11:29:53",Kudos,Aktivität,5616400629
"14.07.2021, 11:30:47",Kudos,Aktivität,5614678734
"15.07.2021, 20:05:58",Kudos,Aktivität,5632738938
"16.07.2021, 05:30:24",Kudos,Aktivität,5634717967
"16.07.2021, 08:29:24",Kudos,Aktivität,5634982143
